,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W102082,2026-06-22,CB7,Albino Bluey Vuitton Magic Mushrooms,Not stated,Blue,Plant Matter,Oral,"Increased senses, Auditory hallucinations, Visual hallucinations, Chest pains, Irregular heartbeat, Nausea, Vomiting, Paranoia, Memory loss, Confusion, Agitation, Insomnia, Depression, Suicidal ideation, Violence, Panic attack, Anxiety, Loss of consciousness, Breathlessness",Psilocin,,52.3571125,0.337
W102078,2026-06-22,CB24,2C-B,2C-B,Yellow,Powder,Not stated,"Not stated,  ","2C-H, 4-Bromo-2,5-Dimethoxyphenethylamine (2-CB)",,52.27169285714285,0.0806571428571428
W102077,2026-06-22,CB24,5-MeO-DMT,5-MEO-DMT,Brown,Granules,Not stated,"Not stated,  ",5-MeO-DMT,2-Fluoro Deschloroketamine,52.27169285714285,0.0806571428571428
W102176,2026-06-24,EX8,LSD,Not stated,White,Other,Oral,"Euphoria, Increased senses, Visual hallucinations, Paranoia, Agitation",LSD,,50.631025,-3.409475
W102225,2026-06-24,CB2,LSD,Not stated,Colourless,Blotter Paper,Not stated,"Not stated,  ",LSD,,52.18965000000001,0.1240214285714285
W102252,2026-06-24,SE1,2C-B,Not stated,Blue,Granules,Not stated,"Not stated,  ",MDMA,,51.49874615384616,-0.0930384615384615
W102306,2026-06-25,SO51,Mushroom microdose (Psilocybin),Not stated,Brown,Capsule,Not stated,"Not stated,  ",Psilocin,Psilocybin,51.01539047619048,-1.494095238095238
W102245,2026-06-25,DN12,LSD 180ug,LSD 180ug,Blue,Blotter Paper,Not stated,"Not stated,  ",LSD,,53.4851,-1.2453
W102351,2026-06-30,RG1,4-AcO-DMT,4-AcO-DMT,Orange,Other,Not stated,"Not stated,  ","4-AcO-DMT, Psilocin",,51.4563,-0.9711
W102628,2026-07-06,EH32,2C-b,2C-B the SyndicateUK,Pink,Tablet,Not stated,"Not stated,  ","4-Bromo-2,5-Dimethoxyphenethylamine (2-CB)",,55.97811428571429,-2.9193571428571423
W102473,2026-07-06,TN37,2C-B,Not stated,Orange,Tablet,Not stated,"Not stated,  ","4-Bromo-2,5-Dimethoxyphenethylamine (2-CB)",,50.87460000000001,0.5477
W102553,2026-07-06,EH32,2C-B,2C-B thepartyshop,Pink,Tablet,Not stated,"Not stated,  ","4-Bromo-2,5-Dimethoxyphenethylamine (2-CB)",,55.97811428571429,-2.9193571428571423
W102598,2026-07-06,W13,LSD 200ug,Not stated,Blue,Blotter Paper,Not stated,"Not stated,  ",LSD,,51.5122,-0.311625
W102699,2026-07-14,SS9,Magic mushrooms,Magic mushrooms,Green,Capsule,Oral,"Euphoria, Increased confidence, Increased senses, Visual hallucinations, Relaxed",Psilocin,,51.54885,0.65005
W102789,2026-07-16,S11,2C-B,2C-B,Pink,Tablet,Not stated,"Not stated,  ",2C-B,,53.3608,-1.5084
W102909,2026-07-16,N22,Mushroom chocolate,Pure Cacao,Brown,Solid,Oral,"Increased senses, Empathy, Visual hallucinations, Confusion, Insomnia","4-HO-MET, Psilocin",,51.6,-0.1167
W102927,2026-07-16,CO1,4-HO-MET,4-HO-MET,Brown,Powder,Not stated,"Not stated,  ",4-HO-MET,,51.8892,0.9042
W102324,2026-07-16,SW12,Shroom gel tab,Not stated,Green,Other,Oral,"Euphoria, Increased senses, Visual hallucinations, Relaxed",4-HO-MET,,51.4469,-0.1384
W102693,2026-07-16,CB22,2C-B,Not stated,Brown,Powder,Snort / Sniff,"Euphoria, Increased energy, Increased senses, Increased stamina, Increased libido, Empathy, Visual hallucinations",2C-B,,52.13283157894737,0.1341894736842105
W102932,2026-07-16,PL30,LSD,Not stated,Colourless,Blotter Paper,Not stated,"Not stated,  ",LSD,,50.509906666666666,-4.716783333333334
W102826,2026-07-20,CH15,LSD,LSD,Grey,Blotter Paper,Not stated,"Not stated,  ",LSD,"Cocaine, 4-Chloromethcathinone (clephedrone), MDMA",53.2239,-2.9434428571428577
W102827,2026-07-20,CH15,LSD,LSD,Grey,Blotter Paper,Not stated,"Not stated,  ",LSD,,53.2239,-2.9434428571428577
W102986,2026-07-20,BN1,"2C-B (4-bromo-2,5-dimethoxyphenethylamine)",2C-B,Pink,Tablet,Not stated,"Not stated,  ",2C-B,,50.8614,-0.1204166666666666
W102828,2026-07-20,CH15,LSD,LSD,Grey,Blotter Paper,Not stated,"Not stated,  ",LSD,,53.2239,-2.9434428571428577
W103569,2026-07-30,BD10,2C-B,2C-B NASA,Green,Tablet,Not stated,"Not stated,  ",2C-B,,53.8328,-1.7255
W103570,2026-07-30,BD10,LSD,Not stated,Pink,Blotter Paper,Not stated,"Not stated,  ",Caffeine,LSD,53.8328,-1.7255
W103294,2026-07-30,WV1,LSD,Aud blotter,Blue,Blotter Paper,Not stated,"Not stated,  ",LSD,,52.58135,-2.11545
W103741,2026-08-11,SY1,DMT powder,DMT,Yellow,Powder,Snort / Sniff,"Increased senses, Auditory hallucinations, Visual hallucinations, Paranoia",DMT,,52.71675,-2.7468
W103721,2026-08-11,RG12,LSD,Not stated,Purple,Other,Oral,"Paranoia, Depression, Panic attack","Caffeine, LSD",,51.4007,-0.7635
W103784,2026-08-11,L1,5-MeO-DMT Bufo Alvardus Venom,Not stated,Brown,Crystalline,Not stated,"Not stated,  ",5-MeO-DMT,,53.4106,-2.9779
W103790,2026-08-11,OX28,LSD,Not stated,Purple,Solid,Not stated,"Not stated,  ",LSD,,51.7836,-1.4854
W103454,2026-08-11,EX13,LSD,Not stated,Black,Solid,Not stated,"Not stated,  ",LSD,,50.77350434782609,-3.0269913043478263
W103992,2026-08-14,SE13,LSD,Not stated,Pink,Blotter Paper,Not stated,"Not stated,  ",LSD,,51.4643,-0.0119
W104164,2026-08-18,NE61,LSD,Not stated,Green,Blotter Paper,Not stated,"Not stated,  ",LSD,,55.165690000000005,-1.7111625
W104246,2026-08-19,CT17,LSD,LSD,Green,Blotter Paper,Not stated,"Not stated,  ",LSD,,51.129,1.2939
W104744,2026-09-02,BN1,4-HO-MET,4-HO-MET,Purple,Tablet,Not stated,"Not stated,  ",4-HO-MET,,50.8614,-0.1204166666666666
W104613,2026-09-02,BS29,LSD,LSD,Blue,Blotter Paper,Oral,"Euphoria, Increased energy, Increased senses, Visual hallucinations",LSD,,51.3289,-2.8691
