,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
000236457,09 Sep 2025,NP4,heroin,Not Stated,"White, Yellow",Powder,Smoked,Not Stated,"Diazepam, Heroin, Noscapine, 6-MAM, Paracetamol","6-Acetylcodeine, Caffeine, Papaverine",51.718515789473685,-3.030521052631579
W068557,09 Sep 2025,DN16,diazepam 5mg,diazepam teva 5mg,Yellow,Tablet,Oral,Not Stated,Diazepam,,53.55885,-0.64505
W068697,09 Sep 2025,EX15,Bromazolam,Xanax bromazolam,Blue,Tablet,Oral,"Relaxed, Memory Loss, Confusion",Bromazolam,,50.891575,-3.310982142857143
W068695,09 Sep 2025,SE6,Xanax,Ksalol,Blue,Tablet,Oral,Headache,Alprazolam,,51.44165,-0.0185
W068639,09 Sep 2025,KT2,Diazepam,Dizpam-10,White,Tablet,Not Stated,Not Stated,Diazepam,,51.4186,-0.2904
W068579,09 Sep 2025,B26,Midazolam 7.5mg,Opsonin midolam midazolam 7.5mg,White,Tablet,Oral,"Euphoria, Empathy, Relaxed, Memory Loss",Midazolam,,52.45953333333333,-1.7873333333333334
W068672,09 Sep 2025,NE33,Alprazolam,Alprazolam,Blue,Tablet,Oral,Not Stated,Ethylbromazolam,,54.9986,-1.4323
W068638,09 Sep 2025,L8,Valium,martin dow valium,Blue,Tablet,Oral,"Euphoria, Relaxed",Diazepam,,53.4106,-2.9779
W067936,09 Sep 2025,NE29,Diazepam elipam 10mg,Elilipam 10mg (diazepam) 10mg elkim healthcare private ltd,White,Tablet,Not Stated,Not Stated,Diazepam,,55.0165,-1.4493
W068410,09 Sep 2025,PL14,Unknown,Not Stated,White,Tablet,Not Stated,Not Stated,"Clonazepam, Quetiapine",,50.46451290322581,-4.464809677419355
W068437,09 Sep 2025,SG18,Xanax 0.5,Xanac 0.5,Purple,Tablet,Oral,Not Stated,Alprazolam,,52.07824545454545,-0.2732454545454545
W068603,09 Sep 2025,N16,valium/Diazepam 10mg,MSJ,Blue,Tablet,Not Stated,Not Stated,"Paracetamol, Bromazolam",,51.5625,-0.074
W068574,09 Sep 2025,CH61,flualprazolam,LSD Express,White,Tablet,Not Stated,Not Stated,Alprazolam,,53.36262000000001,-3.1188
W068573,09 Sep 2025,CH61,Flualprazolam,xanax instagram,White,Tablet,Not Stated,Not Stated,Alprazolam,,53.36262000000001,-3.1188
W068220,09 Sep 2025,E1,Xanax,Not Stated,Blue,Tablet,Not Stated,Not Stated,Alprazolam,,51.51302727272727,-0.0617727272727272
W068222,09 Sep 2025,E1,Xanax,Not Stated,Blue,Tablet,Not Stated,Not Stated,Alprazolam,,51.51302727272727,-0.0617727272727272
W068224,09 Sep 2025,E1,valium,Not Stated,White,Tablet,Not Stated,Not Stated,Diazepam,,51.51302727272727,-0.0617727272727272
W068635,09 Sep 2025,LE8,Alprazolam 2mg,Alprazolam BP 2mg,Yellow,,Not Stated,Not Stated,Alprazolam,,52.54881176470588,-1.0493705882352942
W068580,09 Sep 2025,S40,Diazepam 10mg,diazepam 10mg,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,53.234,-1.4462
W068590,09 Sep 2025,PR76,diazepam 10mg,Bensedin Diazepam 10mg,White,Tablet,Not Stated,Not Stated,No Active Component Identified,,53.64461428571428,-2.6670142857142856
W068618,09 Sep 2025,LE8,Clonazepam 2mg,Clonazepam 2mg,White,,Not Stated,Not Stated,Clonazepam,,52.54881176470588,-1.0493705882352942
