,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W048240,2024-02-06,NP18,THC vape ,THC vape juice,Pink,Liquid,Not Stated,Not Stated,Unable to identify,,51.6084,-2.9435
W048279,2024-02-09,SA61,THC vape oil,Not Stated,Blue,Liquid,Not Stated,"Relaxed, Memory Loss, Confusion, Depression",MDMB-4en-PINACA,,51.8017,-4.9691
W048273,2024-02-09,FY7,Premium THC vape liquid,Strawberry,Brown,Liquid,Not Stated,"Euphoria, Relaxed, Irregular Heartbeat, Loss of consciousness","Tetrahydrocannabinol, Cannabinol",,53.9253,-3.0109
W048338,2024-02-13,G12,THC Vape (live Resin),Jeeter Juice Blue Banana,"Yellow, Brown",Liquid,Smoked,"Euphoria, Enhanced Senses, Relaxed, Memory Loss","Tetrahydrocannabinol, Cannabidiol, Cannabinol",,55.8804,-4.3007
W048443,2024-02-13,HR1,THC Vape,Not Stated,Red,Liquid,Smoked,"Euphoria, Auditory Hallucinations, Relaxed, Chest Pains, Irregular Heartbeat, Memory Loss, Confusion, Agitation",5F-ADB,"MDMB-4en-PINACA, Nicotine",52.08174186046512,-2.612990697674419
W048590,2024-02-19,N11,delta9-THC distillate vape,Litto infused blueberry,Brown,Liquid,Not Stated,Not Stated,Cannabinol,,51.6165,-0.1441
W048591,2024-02-20,N11,delta9-THC distillate vape,10/10 bags space skittles,Brown,Liquid,Not Stated,Not Stated,Cannabinol,,51.6165,-0.1441
W048697,2024-02-27,ST10,THC vape,Not Stated,Yellow,Liquid,Not Stated,Not Stated,Cannabinol,,52.994534615384616,-1.9419576923076924
W048666,2024-02-27,E1,SV THC vape,Not Stated,Orange,Liquid,Not Stated,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Libido, Relaxed, Memory Loss","Cannabidiol, Cannabinol",,51.51302727272727,-0.0617727272727272
W048805,2024-03-04,CO11,THC vape cartridge,THC vape cartridge,"Brown, Black",Liquid,Smoked,"Euphoria, Increased Energy, Increased Confidence, Relaxed","Tetrahydrocannabinol, Cannabidiol, Cannabinol",,51.93195,1.0912416666666669
W048804,2024-03-04,CO11,THC distillate vape,Cookies THC Vape,Orange,Liquid,Smoked,"Increased Energy, Increased Confidence, Paranoia, Panic Attack, Agitation","Tetrahydrocannabinol, Cannabinol",,51.93195,1.0912416666666669
W048802,2024-03-04,CO11,THC Extract vape cartridge,THC vape cart,"Brown, Black",Liquid,Smoked,"Increased Energy, Increased Confidence, Euphoria, Breathlesness, Irregular Heartbeat, Paranoia","Tetrahydrocannabinol, Cannabinol, Cannabidiol",,51.93195,1.0912416666666669
W048801,2024-03-04,CO11,THC Extract vape,THC Vape,"Orange, Yellow",Liquid,Smoked,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Relaxed, Breathlesness, Irregular Heartbeat, Paranoia, Panic Attack","Cannabidiol, Cannabinol",,51.93195,1.0912416666666669
W049129,2024-03-07,G12,Live Resin Vape,Jungle Boys Chief OG,"Yellow, Brown",Liquid,Not Stated,Not Stated,"Cannabinol, Cannabidiol",,55.8804,-4.3007
W049298,2024-03-12,ST7,THC vape,Not Stated,Brown,Liquid,Not Stated,"Empathy, Relaxed, Chest Pains","Tetrahydrocannabinol, Cannabidiol, Cannabinol",,53.08970625,-2.2678125
W049336,2024-03-12,E1,SV THC vape,Not Stated,"Orange, Brown",Liquid,Not Stated,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Libido, Relaxed, Memory Loss","Tetrahydrocannabinol, Cannabidiol, Cannabinol",,51.51302727272727,-0.0617727272727272
W049139,2024-03-12,BT12,THC vape distillate,Packwoods xRunts,Orange,Liquid,Not Stated,"Euphoria, Increased Confidence, Enhanced Senses, Increased Libido, Relaxed, Breathlesness, Memory Loss, Confusion","Tetrahydrocannabinol, Cannabidiol, Cannabinol",,54.583299999999994,-5.9333
W049321,2024-03-12,B69,Vape,Not Stated,,Liquid,Not Stated,Not Stated,Nicotine,,52.5,-2.0167
W049373,2024-03-15,TD15,THC vape liquid,THC vape liquid,Yellow,Liquid,Not Stated,"Euphoria, Enhanced Senses",MDMB-4en-PINACA,,55.71179743589744,-2.051723076923077
W049419,2024-03-15,LE35,Vape,Not Stated,"Orange, Yellow",Liquid,Not Stated,Not Stated,Nicotine,,52.6325,-1.1869666666666667
W049764,2024-03-26,DA12,Vape liquid,Not Stated,Colourless,Liquid,Not Stated,Not Stated,MDMB-4en-PINACA,,51.4177875,0.3915125
W049886,2024-03-28,CF5,Vape oil,Not Stated,Yellow,Liquid,Not Stated,Relaxed,"MDMB-4en-PINACA, Nicotine",,51.471875,-3.275816666666667
W049944,2024-04-02,G12,THC vape e-liquid,Not Stated,Red,Liquid,Not Stated,Not Stated,"MDMB-4en-PINACA, Nicotine",,55.8804,-4.3007
W049888,2024-04-02,DA12,Vape liquid (thc?),Not Stated,Green,Liquid,Not Stated,Not Stated,MDMB-4en-PINACA,Nicotine,51.4177875,0.3915125
W049891,2024-04-02,DA12,THC Vape liquid,Not Stated,Red,Liquid,Not Stated,Not Stated,"MDMB-4en-PINACA, Nicotine",,51.4177875,0.3915125
W050232,2024-04-10,DG2,THC Vape liquid,Not Stated,,Liquid,Not Stated,"Increased Strength, Auditory Hallucinations, Visual Hallucinations, Chest Pains, Irregular Heartbeat, Paranoia, Confusion, Panic Attack, Array, Violence/Aggression, Suicidal Ideation",MDMB-4en-PINACA,,55.0759,-3.6539760869565217
W050450,2024-04-15,GU12,THC vape,THC distillate vape (Groove salad),Yellow,Liquid,Not Stated,"Euphoria, Relaxed, Confusion, Sweating, Lethargy","Cannabidiol, Cannabinol",,51.25775,-0.725625
W050409,2024-04-15,TS3,Vape,Not Stated,,Liquid,Smoked,"Relaxed, Nausea, Vomiting, Confusion, Loss of consciousness, Agitation",Nicotine,,54.562099999999994,-1.1877666666666666
W050408,2024-04-15,TS3,Vape,Not Stated,Colourless,Liquid,Smoked,"Breathlesness, Nausea, Vomiting, Confusion, Loss of consciousness, Agitation","MDMB-4en-PINACA, Nicotine",,54.562099999999994,-1.1877666666666666
W050410,2024-04-15,TS3,Liquid for vape,Not Stated,Colourless,Liquid,Smoked,Not Stated,4F-MDMB-BINACA,MDMB-4en-PINACA,54.562099999999994,-1.1877666666666666
000043230,2024-04-18,CF11,CBD vape,Not Stated,Brown,Liquid,Smoked,Relaxed,"Cannabinol, Cannabidiol",,51.48,-3.18
000040283,2024-04-18,CF11,CBD vape,Not Stated,Brown,Liquid,Smoked,"Euphoria, Enhanced Senses, Empathy, Relaxed","Cannabinol, Cannabidiol",,51.48,-3.18
W050463,2024-04-18,GL54,THC vape,Packwoods Runtz Wedding Cake,"Orange, Yellow",Liquid,Smoked,"Euphoria, Increased Libido, Enhanced Senses, Relaxed, Breathlesness, Irregular Heartbeat, Chest Pains, Confusion","Cannabinol, Tetrahydrocannabinol, Cannabidiol",,51.88724642857143,-1.8609214285714288
000232968,2024-04-18,CF37,Vape,Jungle Boys,Brown,Liquid,Not Stated,"Breathlesness, Chest Pains","Cannabinol, Cannabidiol, Tetrahydrocannabinol",,51.613815384615386,-3.3598076923076925
000232969,2024-04-18,CF37,Vape ,Jungle Boys,Green,Solid,Not Stated,"Breathlesness, Chest Pains","Cannabinol, Cannabidiol",,51.613815384615386,-3.3598076923076925
W049323,2024-04-18,E14,THC vape liquid,Not Stated,Colourless,Liquid,Not Stated,Relaxed,Unable to identify,,51.50563529411765,-0.0187647058823529
W050626,2024-04-18,PE30,THC vape liquid,Not Stated,Colourless,Liquid,Not Stated,"Enhanced Senses, Auditory Hallucinations, Nausea, Paranoia, Memory Loss, Confusion, Panic Attack","5F-ADB, MDMB-4en-PINACA",,52.766575,0.420875
